"delta","sigma","IA_N","FA_N","N_max","Pr_fav","Pr_prom","Pr_unfav","Sig_fixed","Sig_fixed_fav","Sig_fixed_prom","Sig_fixed_unfav","Sig_ada","Sig_ada_fav","Sig_ada_prom","Sig_ada_unfav","ASN","ASN_fav","ASN_prom","ASN_unfav"
2.05,10,208,442,884,0.3892,0.2334,0.3774,0.5783,0.854573484069887,0.603684661525278,0.277689454160042,0.6267,0.854573484069887,0.811053984575835,0.277689454160042,500.1193,442,691.011568123393,442
2.06,10,208,442,884,0.3851,0.2324,0.3825,0.5741,0.857958971695663,0.597676419965577,0.273986928104575,0.62,0.857958971695663,0.795180722891566,0.273986928104575,499.8812,442,691.05851979346,442
2.07,10,208,442,884,0.3881,0.2338,0.3781,0.5791,0.855707291935068,0.604790419161677,0.279291192806136,0.6239,0.855707291935068,0.796407185628742,0.279291192806136,499.2685,442,686.946535500428,442
2.08,10,208,442,884,0.3944,0.2266,0.379,0.5884,0.866886409736308,0.614298323036187,0.28311345646438,0.6362,0.866886409736308,0.825242718446602,0.28311345646438,498.2763,442,690.350838481906,442
2.09,10,208,442,884,0.403,0.2312,0.3658,0.5918,0.864516129032258,0.615916955017301,0.276107162383816,0.6426,0.864516129032258,0.835640138408305,0.276107162383816,500.0005,442,692.867214532872,442
2.1,10,208,442,884,0.403,0.2374,0.3596,0.5946,0.863523573200993,0.607834877843302,0.28448275862069,0.6439,0.863523573200993,0.815501263689975,0.28448275862069,501.9314,442,694.449031171019,442
2.11,10,208,442,884,0.402,0.2308,0.3672,0.5934,0.864676616915423,0.606152512998267,0.288398692810457,0.6413,0.864676616915423,0.81369150779896,0.288398692810457,498.6796,442,687.578856152513,442
2.12,10,208,442,884,0.4026,0.2289,0.3685,0.5975,0.865126676602086,0.614242027086064,0.294708276797829,0.6416,0.865126676602086,0.806902577544779,0.294708276797829,496.8514,442,681.630406290957,442
2.13,10,208,442,884,0.4096,0.2344,0.356,0.6052,0.866455078125,0.612627986348123,0.299719101123596,0.6515,0.866455078125,0.810153583617747,0.299719101123596,501.0215,442,693.798208191126,442
2.14,10,208,442,884,0.4194,0.2281,0.3525,0.621,0.865760610395804,0.647084612012275,0.31290780141844,0.6615,0.865760610395804,0.824638316527839,0.31290780141844,498.1133,442,688.003068829461,442
2.15,10,208,442,884,0.4199,0.2336,0.3465,0.6177,0.867825672779233,0.634845890410959,0.303030303030303,0.6627,0.867825672779233,0.827482876712329,0.303030303030303,499.8319,442,689.568065068493,442
2.16,10,208,442,884,0.4226,0.2308,0.3466,0.6181,0.875059157595835,0.621317157712305,0.30265435660704,0.6639,0.875059157595835,0.819757365684575,0.30265435660704,498.5956,442,687.214904679376,442
2.17,10,208,442,884,0.4191,0.2404,0.3405,0.6261,0.868289191123837,0.644342762063228,0.315124816446402,0.6743,0.868289191123837,0.844841930116473,0.315124816446402,502.5042,442,693.681364392679,442
2.18,10,208,442,884,0.4207,0.2278,0.3515,0.626,0.884715949607797,0.623353819139596,0.318065433854908,0.6734,0.884715949607797,0.831431079894644,0.318065433854908,499.1534,442,692.892888498683,442
2.19,10,208,442,884,0.4173,0.2291,0.3536,0.6303,0.884735202492212,0.645569620253165,0.320135746606335,0.6791,0.884735202492212,0.858577040593627,0.320135746606335,496.8859,442,681.571802706242,442
2.2,10,208,442,884,0.4271,0.2343,0.3386,0.6442,0.891828611566378,0.654716175842936,0.324571766095688,0.6882,0.891828611566378,0.842509603072983,0.324571766095688,498.7141,442,684.0576184379,442
2.21,10,208,442,884,0.4257,0.2349,0.3394,0.6364,0.875264270613108,0.64708386547467,0.32940483205657,0.6803,0.875264270613108,0.83397190293742,0.32940483205657,499.2888,442,685.885908897403,442
2.22,10,208,442,884,0.4289,0.2383,0.3328,0.6408,0.888085800885987,0.654217373059169,0.3125,0.6846,0.888085800885987,0.838019303399077,0.3125,499.7876,442,684.499370541334,442
2.23,10,208,442,884,0.4239,0.2297,0.3464,0.6381,0.887945270110875,0.64867218110579,0.325346420323326,0.6841,0.887945270110875,0.848933391380061,0.325346420323326,497.1325,442,682.01959077057,442
2.24,10,208,442,884,0.44,0.2316,0.3284,0.649,0.888409090909091,0.651986183074266,0.326126674786845,0.6937,0.888409090909091,0.844991364421416,0.326126674786845,498.4346,442,685.672711571675,442
2.25,10,208,442,884,0.4373,0.2278,0.3349,0.6544,0.888406128515893,0.671641791044776,0.337115556882652,0.6947,0.888406128515893,0.848551360842845,0.337115556882652,497.9818,442,687.749780509219,442
2.26,10,208,442,884,0.446,0.2269,0.3271,0.6539,0.895291479820628,0.655795504627589,0.323448486701315,0.6967,0.895291479820628,0.844424856765095,0.323448486701315,498.0428,442,688.993389158219,442
2.27,10,208,442,884,0.4425,0.2361,0.3214,0.6652,0.902372881355932,0.670478610758153,0.334785314250156,0.711,0.902372881355932,0.864464210080474,0.334785314250156,499.7494,442,686.597204574333,442
2.28,10,208,442,884,0.4508,0.222,0.3272,0.6561,0.892191659272405,0.656306306306306,0.330684596577017,0.6984,0.892191659272405,0.846846846846847,0.330684596577017,495.9558,442,685.044144144144,442
2.29,10,208,442,884,0.452,0.2263,0.3217,0.6717,0.900663716814159,0.678303137428193,0.345352813179981,0.7126,0.900663716814159,0.859036676977464,0.345352813179981,496.5307,442,682.9664162616,442
2.3,10,208,442,884,0.4496,0.2281,0.3223,0.6669,0.893016014234875,0.66330556773345,0.354017995656221,0.7113,0.893016014234875,0.857957036387549,0.354017995656221,498.9459,442,691.653222270934,442
2.31,10,208,442,884,0.4587,0.2261,0.3152,0.6827,0.899934597776324,0.691729323308271,0.36008883248731,0.7224,0.899934597776324,0.867315347191508,0.36008883248731,497.1915,442,686.102167182663,442
2.32,10,208,442,884,0.4756,0.2207,0.3037,0.6891,0.907275021026072,0.67149977344812,0.360223905169575,0.7294,0.907275021026072,0.854100589034889,0.360223905169575,493.7773,442,676.604893520616,442
2.33,10,208,442,884,0.4749,0.2253,0.2998,0.6817,0.898926089703095,0.659565024411895,0.354236157438292,0.7289,0.898926089703095,0.869063470927652,0.354236157438292,495.88,442,681.147802929427,442
2.34,10,208,442,884,0.4675,0.23,0.3025,0.696,0.898609625668449,0.700434782608696,0.379504132231405,0.7384,0.898609625668449,0.884782608695652,0.379504132231405,498.1888,442,686.299130434783,442
2.35,10,208,442,884,0.4756,0.2209,0.3035,0.6942,0.908326324642557,0.677682209144409,0.370675453047776,0.7385,0.908326324642557,0.878225441376188,0.370675453047776,494.8745,442,681.359438660027,442
2.36,10,208,442,884,0.476,0.2292,0.2948,0.6943,0.909033613445378,0.678446771378709,0.359905020352782,0.7383,0.909033613445378,0.870418848167539,0.359905020352782,497.7799,442,685.36780104712,442
2.37,10,208,442,884,0.4737,0.2277,0.2986,0.6986,0.910069664344522,0.69828722002635,0.363362357669123,0.739,0.910069664344522,0.875713658322354,0.363362357669123,496.9696,442,683.412384716733,442
2.38,10,208,442,884,0.4812,0.219,0.2998,0.7072,0.911886949293433,0.699543378995434,0.38425617078052,0.7453,0.911886949293433,0.87351598173516,0.38425617078052,494.6623,442,682.467123287671,442
2.39,10,208,442,884,0.489,0.2276,0.2834,0.7115,0.914110429447853,0.694639718804921,0.375441072688779,0.7513,0.914110429447853,0.869507908611599,0.375441072688779,497.3174,442,685.046572934974,442
2.4,10,208,442,884,0.4856,0.2263,0.2881,0.7171,0.916803953871499,0.704374723817941,0.390489413398126,0.7586,0.916803953871499,0.887759611135661,0.390489413398126,496.8891,442,684.550154661953,442
2.41,10,208,442,884,0.489,0.2221,0.2889,0.7141,0.911451942740286,0.69968482665466,0.391138802353756,0.7542,0.911451942740286,0.880234128770824,0.391138802353756,495.6801,442,683.693381359748,442
2.42,10,208,442,884,0.4897,0.2204,0.2899,0.7156,0.918317337145191,0.701451905626134,0.38392549154881,0.7541,0.918317337145191,0.876134301270417,0.38392549154881,494.773,442,681.441923774955,442
2.43,10,208,442,884,0.4971,0.2232,0.2797,0.7202,0.912492456246228,0.719534050179211,0.378977475867,0.7589,0.912492456246228,0.892921146953405,0.378977475867,496.1155,442,684.452956989247,442
2.44,10,208,442,884,0.4998,0.2219,0.2783,0.729,0.921168467386955,0.706173952230735,0.402084081925979,0.7689,0.921168467386955,0.885984677782785,0.402084081925979,495.7285,442,684.129337539432,442
2.45,10,208,442,884,0.5011,0.2227,0.2762,0.7259,0.922370784274596,0.699146834306242,0.391020999275887,0.7695,0.922370784274596,0.894925909295016,0.391020999275887,495.9433,442,684.224068253255,442
2.46,10,208,442,884,0.4972,0.2231,0.2797,0.7319,0.920555108608206,0.722994173016585,0.403646764390418,0.7703,0.920555108608206,0.895114298520843,0.403646764390418,495.2173,442,680.535634244733,442
2.47,10,208,442,884,0.4999,0.2247,0.2754,0.7271,0.922784556911382,0.704494882064976,0.390341321713871,0.7697,0.922784556911382,0.894080996884735,0.390341321713871,496.757,442,685.689363595906,442
2.48,10,208,442,884,0.5076,0.2233,0.2691,0.7433,0.923561859732072,0.720107478728168,0.422519509476031,0.7825,0.923561859732072,0.895656068069861,0.422519509476031,495.8616,442,683.207344379758,442
2.49,10,208,442,884,0.5118,0.2222,0.266,0.7456,0.927315357561547,0.71962196219622,0.417669172932331,0.7838,0.927315357561547,0.891539153915392,0.417669172932331,494.7166,442,679.248424842484,442
2.5,10,208,442,884,0.509,0.2205,0.2705,0.7383,0.917878192534381,0.723356009070295,0.412569316081331,0.7793,0.917878192534381,0.909297052154195,0.412569316081331,495.415,442,684.244897959184,442
